new_filename,date_new,title.y,year.y,max_qda_imported,pubdate,abstract,index
1953-09-28batch6_202_page0.txt.txt,1953-09-28,High Taxes and Hard Work,1953,NA,"Sep 28, 1953","THERE are still old-fashioned folks among us who believe that high taxes discourage hard work, extra effort, more production, and hence more income and more taxes to pay. They agree with the tramp in the cartoon who said: ""I finally found a way to beat the income tax and I haven't worked since.""",batch6_202.pdf
1953-08-24batch6_207_page0.txt.txt,1953-08-24,Rediscovering Congress,1953,NA,"Aug 24, 1953","SANTA BARBARA, CALIF.—The history of these times may well record that in this momentous year there was seen a very significant constitutional change in the United States. That change, a matter of Custom rather than of formal amendment, has been the re-establishment ol Congress as a coequal with the Executive in our Federal government.",batch6_207.pdf
1953-07-13batch6_213_page0.txt.txt,1953-07-13,Propaganda vs. Education,1953,NA,"Jul 13, 1953","BAY CITY, Mich.—Two years ago, stopping in a certain city, I needed a copy of a book by Henry George. I went to a bookstore near the university and expressed my need to a young man working there.",batch6_213.pdf
1953-06-22batch6_216_page0.txt.txt,1953-06-22,"Unfair and Vicious, But",1953,NA,"Jun 22, 1953","SINCE everyone concerned believes the excess-profits tax is bad, we need not dwell upon why it is bad but on the reasons why the Administration and the Republican leadership want it continued.",batch6_216.pdf
1953-05-25batch6_220_page0.txt.txt,1953-05-25,How to Hide a Handout,1953,NA,"May 25, 1953","SAN FRANCISCO—Representatives of all parts of the electrical industry in the West, gathered here for the annual meeting of the Pacific Coast Electrical Association, are primarily interested in what the new Administration proposes to do about Uncle Sam's light-and-power combine.",batch6_220.pdf
1953-04-06batch6_227_page0.txt.txt,1953-04-06,Domesticating Big Mo,1953,NA,"Apr 6, 1953","A little less than a year ago, the Missouri River was front-page news. That sprawling, unpredictable, and unmannerly giant threw its weight about, and the frail creations of mere human beings were scattered or obliterated. Homes, farms, factories, highways, and railroads were overwhelmed.",batch6_227.pdf
1953-03-23batch6_229_page0.txt.txt,1953-03-23,Army Over Ideology,1953,NA,"Mar 23, 1953","THE quotation which follows is an appraisal of the recent reorganization of the Soviet, written at my request by a man who speaks with the authority of intimate knowledge and long study of the Communist world and its ideologies and intrigues. For a sufficient reason, his name is withheld.",batch6_229.pdf
1953-02-23batch6_233_page0.txt.txt,1953-02-23,Proliferation,1953,NA,"Feb 23, 1953","WITH a number of the points made in James B. Conant's twentieth and last report as president of Harvard University it would be easy to disagree. On one point, however, he will elicit hearty applause from anyone who has followed the trend of higher education over the past generation.",batch6_233.pdf
1953-01-26batch6_237_page0.txt.txt,1953-01-26,A Road Away From Statism,1953,NA,"Jan 26, 1953",ON A recent radio program I was asked by the moderator whether I was worried about the number of businessmen whom Eisenhower had chosen for his official family. I answered that I was not nearly so worried as I would be if I were one of the businessmen concerned.,batch6_237.pdf
1952-12-29batch6_241_page0.txt.txt,1952-12-29,On Giving and Getting,1952,NA,"Dec 29, 1952","WE HAVE heard a great deal in the year now drawing to a close about official corruption on both the national and local levels. The recent campaign had much to say about the mess in Washington. But now, long after election day, I note that the leading stories on the front pages of New York and Chicago papers deal with political corruption in those cities.",batch6_241.pdf
1952-11-24batch6_246_page0.txt.txt,1952-11-24,Civil Rights—The Right Way,1952,NA,"Nov 24, 1952","IN THE days immediately following the election I found in Texas a determination by leading citizens to end the long contention over civil rights. One of those citizens, Neville Penrose of Fort Worth, told me of his intention to carry to this week's Southern Governors' Conference a proposal for practical action by the South to resolve this issue once and for all.",batch6_246.pdf
1952-10-27batch6_250_page0.txt.txt,1952-10-27,The Man and the Party: The Vote Is The Pay-off,1952,NA,"Oct 27, 1952","MY FIRST choice of a title for this, my semifinal preelection Piece, was ""To the Independent Voter."" But I have never seen a genuine independent, and if I did so I would not like him. The stigmata of such a person would be a repellent isolation of mind and selfishness of the spirit.",batch6_250.pdf
1952-09-22batch6_255_page0.txt.txt,1952-09-22,Same Theme With Variations,1952,NA,"Sep 22, 1952","GOVERNOR STEVENSON'S speech on foreign policy in San Francisco, like most of his compositions, hardly belongs in the realm of practical statesmanship. It belongs in the thin air of impressionistic artistry. Perhaps we should call it ""Variations on a Theme by Acheson.""",batch6_255.pdf
1952-08-18batch6_259_page0.txt.txt,1952-08-18,Advice for the Amateurs,1952,NA,"Aug 18, 1952","SANTA BARBARA—THE issue of jurisdiction in this campaign between the amateur ""Citizens for Eisenhower"" and the professional Republican National Committee was resolved after days of discussion in Denver. The Citizens for Eisenhower group will maintain its distinctive status, but there must be clearance at all levels— national, state, and local.",batch6_259.pdf
1952-07-21batch6_263_page0.txt.txt,1952-07-21,To Those Who Lost and Those Who Won,1952,NA,"Jul 21, 1952","CHICAGO—Among the many lessons that human beings must learn is bow to behave in defeat. Because that requires restraint in the midst of the pangs of disappointment, it is in truth a most difficult role to play. But it is much more difficult to learn how to behave in victory.",batch6_263.pdf
1952-06-23batch6_267_page0.txt.txt,1952-06-23,Knee-Deep in June,1952,NA,"Jun 23, 1952","So MANY things in politics are happening these days that this offering must be a series of thumbnail views and opinions. ►It is knee-deep in June, and Democrats are hoping that by this time in July the Republican Party will he knee-deep in its own blood.",batch6_267.pdf
1952-05-19batch6_271_page0.txt.txt,1952-05-19,Miracle in Texas,1952,NA,"May 19, 1952",TULSA—This piece is written after fifteen days in Texas observing what Mark Twain would describe as a planned miracle. It was a most exciting demonstration of political revolt.,batch6_271.pdf
1952-04-14batch6_276_page0.txt.txt,1952-04-14,Among the Democrats,1952,NA,"Apr 14, 1952","FOR the first time in nearly twenty years the Democratic Party is without a single controlling hand. It is on its own now. The legal means are within its reach to hold itself together, to find unity among its variegated members and sections, and to choose a new candidate.",batch6_276.pdf
1952-03-03batch6_282_page0.txt.txt,1952-03-03,How to Keep Our Liberty,1952,NA,"Mar 3, 1952","TWENTY-SEVEN months ago in this space I presented an article under the title ""Organizing for Freedom."" That article said, in brief, (a) that a majority of the eligible voters in this country were opposed to current government policies tending toward socialism; (b) that this majority suffered because it had no means of organized expression; (c) that the Republican Party alone could not mobilize this majority; (d) hence citizens concerned in preserving their liberty should be organized in a group or groups outside the parties to provide the votes necessary to the election of sound and conservative candidates, Republican or Democrat, North and South.",batch6_282.pdf
1952-03-03batch6_283_page0.txt.txt,1952-03-03,The Way to Liberty,1952,NA,"Mar 3, 1952","The underlying purpose of the first half of Raymond Moley's ""How to Keep Our Liberty"" is to demonstrate that the policies of statism are a grim threat, not merely to the higher-income groups, but to the immense majority of the American people. The latter half of the book discusses the possible ways in which the menace of these policies may be made clear in terms of daily living and the people mobilized to use the polls to defeat them.",batch6_283.pdf
1952-02-18batch6_285_page0.txt.txt,1952-02-18,Presidential Primaries,1952,NA,"Feb 18, 1952","MILWAUKEE—It has added a special interest to be in Wisconsin shortly after President Truman referred to Presidential primaries as ""eyewash,"" particularly since he declared himself willing to buy himself a treatment of said ""eyewash"" in New Hampshire. For Wisconsin enjoys a partial but proprietary ownership in this means of guiding the nomination of Presidents.",batch6_285.pdf
1952-01-21batch6_289_page0.txt.txt,1952-01-21,The Senator and the General,1952,NA,"Jan 21, 1952","THIS piece is written in the belief that it represents the point of view of a very, very large group of Americans. The political platform of this group is simple. It has just one plank, which is a call for a change of Presidents and party control in Washington. These people regard that change as a supreme necessity.",batch6_289.pdf
1951-12-24batch6_293_page0.txt.txt,1951-12-24,Good Will and Good Sense,1951,NA,"Dec 24, 1951","""ALMOST all nations and religions, and especially the liberal party in them, think themselves the salt of the earth. They believe that only their special institutions are normal or just, and hope to see them everywhere adopted. They declare that only the scriptures handed down by their own clergy are divinely inspired; that only their native language is clear, convenient, deeply beautiful, ultimately destined to become universal; that only the logic of their home philosophers is essentially cogent; and that the universal rule of morals, if not contained in tablets preserved in their temple, is concentrated in an insoluble pellet of moral prejudice, like the categorical imperative of Kant, lodged in their breast.",batch6_293.pdf
1951-11-26batch6_297_page0.txt.txt,1951-11-26,A Great Republican Delusion,1951,NA,"Nov 26, 1951","A DELUSION, according to William James, is ""a false opinion about a matter of fact."" According to another authority, it is ""a persistent form of mental obliquity."" May I break in upon the great Taft-Eisenhower ring-around-the-wishing-well to suggest a delusion of which many Republicans must divest themselves if they expect anything at all to come of their efforts?",batch6_297.pdf
1951-10-22batch6_302_page0.txt.txt,1951-10-22,The RFC—A Haunted Palace,1951,NA,"Oct 22, 1951","THERE never was, in all the annals of our government, perhaps of all governments, quite such an institution as the Reconstruction Finance Corp. Perhaps in different times, in a different field, and with quite different functions, the Bank of England is the nearest analogy.",batch6_302.pdf
1951-09-24batch7_1_page0.txt.txt,1951-09-24,A Matter of Economy,1951,NA,"Sep 24, 1951","LINCOLN, NEB.—Sen. Paul Douglas's outburst of feeling when he was accused of aiding Moscow by questioning some military requests for funds brings to mind another historic emotional scene in Congress. In 1917 Jeannette Rankin wept when she voted against a declaration of war with Germany.",batch7_1.pdf
1951-08-13batch7_7_page0.txt.txt,1951-08-13,The Meaning of Aspen,1951,NA,"Aug 13, 1951","ASPEN, COLORADO—If you were to ask Walter Paepeke to give in a sentence the basic principle of his work in and for Aspen, he would probably tell you that it is the indivisibility of a man's interests in life. The physical detachment of the place, surrounded by the vast Rockies, at first suggests escape from the world outside.",batch7_7.pdf
1951-07-16batch7_11_page0.txt.txt,1951-07-16,Japan After a Cease-Fire,1951,NA,"Jul 16, 1951",IT is most fortunate for the United States as well as for Japan that the prospects are so bright for an early conclusion of a peace treaty. For Japan is suffering from two shocks that need practical and immediate relief. Apparently negotiator John Foster Dulles has done an excellent job with the treaty.,batch7_11.pdf
1951-06-11batch7_16_page0.txt.txt,1951-06-11,Political Budget Figures,1951,NA,"Jun 11, 1951","IN FEBRUARY, The House Ways and Means Committee refused to enact President Truman's peremptor demand for a levy of new taxes to meet a predicted deficit of $16,500,000,000 in fiscal 1952. The committee said it needed time to ""explore."" Exploration has now ended in almost complete surrender by a strict party vote.",batch7_16.pdf
1951-05-14batch7_20_page0.txt.txt,1951-05-14,Lest We Forget!,1951,NA,"May 14, 1951","IN THIS MacArthur controversy, it serves no public interest for those unacquainted with all the facts—and I know of no one acquainted with all the facts—to rush forward with dogmatic opinions on the detailed aspects of this specific case. Nor does it serve any public interest to get ourselves entangled with General MacArthur's future or his past mistakes.",batch7_20.pdf
1951-04-09batch7_25_page0.txt.txt,1951-04-09,After Kefauver—-What?,1951,NA,"Apr 9, 1951","NASHVILLE—While Senator Kefauver was preparing in Washington to wind up his hearings last week, an interesting item appeared in The Memphis Commercial Appeal. It appeared under the caption ""Fifty Years Ago."" It was this: ""March 28, 1901—Chief of Police Jerome Richards has issued instructions prohibiting racing touts from remaining in Memphis during the racing season.",batch7_25.pdf
1951-03-26batch7_27_page0.txt.txt,1951-03-26,The Real RFC Lesson,1951,NA,"Mar 26, 1951","WHILE the exposure of the revolting perversion of the RFC and the waste of taxpayers' money has the wholesome effect of calling attention to the low moral tone of the Fair Deal, the real issue has not been brought out by the Fulbright committee nor has it been driven home by Congress.",batch7_27.pdf
1951-02-26batch7_31_page0.txt.txt,1951-02-26,New Taxes? Why and What?,1951,NA,"Feb 26, 1951","THE decision of the House Committee on Ways and Means to refuse the President's peremptory demand for new taxes is wise. If, as the committee says, it intends to do a bit of ""exploration"" before undertaking to write a tax bill, it has the promise of plenty of discoveries.",batch7_31.pdf
1951-01-01batch7_38_page0.txt.txt,1951-01-01,The Hoover Challenge,1951,NA,"Jan 1, 1951","THE dissent from Herbert Hoover's statement of foreign policy, expressed by Washington spokesmen for the Administration and by some Eastern newspapers, should not blind us to the fact that he was speaking the minds of millions of Americans. Nor should the shock occasioned in Europe by Hoover disturb us, because it will take some plain speaking to awaken the nations over there to their deadly peril.",batch7_38.pdf
1950-12-11batch7_41_page0.txt.txt,1950-12-11,The Constitutional Crisis,1950,Y,"Dec 11, 1950","WE ARE facing not only a military but a constitutional crisis, and the one is inseparable from the other. Older countries have learned that military reverses almost always precipitate constitutional crises in which more or less heroic and drastic changes are made among those in authority. The issue now facing us, which was always inherent in our form of government, is whether our Constitution permits the changes in our top civilian command essential to reassure our people in the face of present and future disaster.",batch7_41.pdf
1950-11-27batch7_43_page0.txt.txt,1950-11-27,International Public Relations,1950,Y,"Nov 27, 1950","THE great skill of the British through their government, their press, their universities and other cultural agencies in what may be called international public relations is proverbial. They accomplish with seemingly small effort and material outlay much more than we do with all the millions that we spend in our many friendship organizations.",batch7_43.pdf
1950-10-23batch7_49_page0.txt.txt,1950-10-23,The Embarrassments of Scott Lucas,1950,Y,"Oct 23, 1950","CHICAGO—This city, which in former years took to its lusty heart Theodore and Franklin Roosevelt and Al Smith, currently shows no such zest for Harry S. Truman. The hard-pressed Arvey machine, caught once more with a crime problem, hopes the President may pay a visit before election.",batch7_49.pdf
1950-09-25batch7_53_page0.txt.txt,1950-09-25,Plain Talk About Savings Bonds,1950,Y,"Sep 25, 1950","IN A spendthrift Administration, the U.S. Treasury has a heavy cross to bear. It must sell government bonds which must be bought on the strange principle that things must or should be quite different from what they really are. Unlike other departments of the government, which enjoy the exhilarating experience of giving something for nothing, the Treasury must induce people to give something and receive less in return.",batch7_53.pdf
1950-08-21batch7_58_page0.txt.txt,1950-08-21,Every Candidate for Himself,1950,Y,"Aug 21, 1950","SANTA BARBARA—At the outset of California's political campaign, the issues seem to be centered in the war in Korea and its consequences in this state. Helen Gahagan Douglas, seeking the Senatorial toga lately renounced by Sheridan Downey, would have us believe that Congressman Richard Nixon, rather than the Administration high command, is responsible for the debacle in Asia.",batch7_58.pdf
1950-07-31batch7_61_page0.txt.txt,1950-07-31,Republican Advance and the ADA,1950,Y,"Jul 31, 1950",THE belief prevails in the minds of several sharp political observers in Washington that the so-called Republican Advance is a part of a general plan inspired by the left-wing Americans for Democratic Action to infiltrate both major parties with promoters of more and more government and less and less personal liberty.,batch7_61.pdf
1950-06-19batch7_67_page0.txt.txt,1950-06-19,What Liberties Are We Losing?—IV,1950,Y,"Jun 19, 1950","WHILE President Truman and his Fair Deal supporters have studiously avoided saying that they are seeking to put into effect a planned economy for the nation, if they succeed in electing a Congress that will enact their program, the fact is that we shall have an economy as planned as the British Socialists were able to achieve in five years of power.",batch7_67.pdf
1950-05-01batch7_74_page0.txt.txt,1950-05-01,The Illness of the Health Service,1950,Y,"May 1, 1950",THE inevitable mess into which the British government medical service is descending is now a matter of official record. Great expectations have ended in what a British newspaper called Bleak House. And all that Sir Stafford Cripps could say in his budget speech was that the dreadful thing must stop.,batch7_74.pdf
1950-04-17batch7_76_page0.txt.txt,1950-04-17,Political Contests in California,1950,Y,"Apr 17, 1950","DALLAS—This is written in Texas after a brief survey of political affairs in California. There will be major contests there this year for the governorship and one Senatorial seat, and labor will seek to oust some of the Republican congressmen who do not regard the Taft-Hartley Act as a slave law.",batch7_76.pdf
1950-02-06batch7_83_page0.txt.txt,1950-02-06,A Tax Against Safety and Progress,1950,Y,"Feb 6, 1950","IF Congress really wants to increase national wealth, guard us against depressions, and protect the jobs of workers, a good place to begin is with Section 102 of the Internal Revenue Act. This section was innocently written in 1913 and ignored for 25 years. It was rediscovered in 1938.",batch7_83.pdf
1950-01-02batch7_88_page0.txt.txt,1950-01-02,On Dissenting From Dissenters,1950,Y,"Jan 2, 1950",NOTHING more clearly shows how far the Fair Deal program has moved beyond the safe limits of progressive legislation than the mounting dissent coming from thoughtful people who were participants in or sympathizers with the earlier New Deal. For years it has been clear that Justices Jackson and Frankfurter have been opening a wider and wider area of legal and philosophical disagreement between their positions and those of Justices Black and Douglas and the late Justices Murphy and Rutledge.,batch7_88.pdf
1949-12-12batch7_91_page0.txt.txt,1949-12-12,Organizing for Freedom: II,1949,NA,"Dec 12, 1949","Two weeks ago in this space I noted the development of a movement among people who are concerned about socialistic trends in government, to mobilize their forces in a nonpartisan national organization. The response both in the press and from citizens in every walk of life has been large and favorable.",batch7_91.pdf
1949-11-21batch7_94_page0.txt.txt,1949-11-21,After the Elections,1949,NA,"Nov 21, 1949",ANY calm appraisal of election results must at the outset reject the wild claims of successful politicians and the alibis of the unsuccessful. That is especially true of the shouts and murmurs that came from the White House over the election of Herbert Lehman to the Senate this year.,batch7_94.pdf
1949-10-24batch7_98_page0.txt.txt,1949-10-24,Moley on the Masters,1949,NA,"Oct 24, 1949","This review of Raymond Moley's ""27 Masters of Politics,"" second volume of the NEWSWEEK'S Bookshelf, was written by Kenneth Crawford, NEWSWEEK'S Senior Editor for National Affairs. American politics has a bad name with Americans.",batch7_98.pdf
1949-10-24batch7_99_page0.txt.txt,1949-10-24,Whose Welfare?,1949,NA,"Oct 24, 1949","THREE weeks ago in this space I suggested that the Truman Administration had set up a series of proposals that collectively formed the essence of a party philosophy. Also, that it remains to be seen whether an opposing party philosophy can or will be defined as an alternative.",batch7_99.pdf
1949-09-19batch7_104_page0.txt.txt,1949-09-19,On American Highways,1949,NA,"Sep 19, 1949","IT would be difficult to spend, as I have, nine weeks this spring and summer on the highways of 30 states without recording admiration for the remarkable job done by those states in making travel safe, efficient, and attractive. There were two trips—one from Connecticut to Louisiana and Texas; another from New York to the far Northwest, down the Pacific Coast, and through the midsection of the continent.",batch7_104.pdf
1949-08-01batch7_111_page0.txt.txt,1949-08-01,Feeding Hungry Horses,1949,NA,"Aug 1, 1949","PORTLAND—One of the newest and biggest of the Federal projects that I have seen on this trip through the Northwest is at Hungry Horse, Mont., in the Flathead River Canyon. There in the early stages of construction is a dam which, it is said, will be the fourth largest in the United States.",batch7_111.pdf
1949-07-18batch7_113_page0.txt.txt,1949-07-18,The International Goethe,1949,NA,"Jul 18, 1949","VISITORS at the Goethe Bicentennial Convocation at Aspen, Colo., report the tremendous impact of the idea behind the gathering, as well as the intellectual significance of the addresses. As one visitor writes, it is ""a search for spiritual values to meet present-day problems through a discussion of one of the world's greatest searchers for truth.""",batch7_113.pdf
1949-06-27batch7_116_page0.txt.txt,1949-06-27,Youth in Bifocals,1949,NA,"Jun 27, 1949","In a wise and amusing speech, Herbert Hoover recently warned a college graduating class against the seductive promises of our exponents of security. He said some of these people tell us that ""life is still a race, but that everybody must come out even at the end.",batch7_116.pdf
1949-06-27batch7_117_page0.txt.txt,1949-06-27,Chain of Discoveries,1949,NA,"Jun 27, 1949","The practice of medicine may he ""socialized"" or it may be left to the infinite variety of doctors' moods, habits, and cooperative endeavors. But whatever happens, we can safely predict that forever the subject of disease and its treatment will be the passionate concern of the generality of laymen. Call it hypochondria or by a gentler name, we are all ceaselessly poking ourselves, listening to our heart beats, mentally noting our corporeal pains and palpitations, exchanging observations with others, and pressing upon our friends self-learned lessons of health —advising, warning, threatening, pleading.",batch7_117.pdf
1949-05-09batch7_124_page0.txt.txt,1949-05-09,Friendship Is Not 'Vendible',1949,NA,"May 9, 1949","A DECISION of United States Judge Edward A. Conger of New York, setting aside a verdict of $1,150,000 for James A. Moffett and against the Arabian American Oil Co., Inc. (Aramco), is no ordinary incident in the law courts. It deserves a notable page in the history of political practice and morals.",batch7_124.pdf
1949-04-18batch7_127_page0.txt.txt,1949-04-18,Popular Government vs. the Polls,1949,NA,"Apr 18, 1949","As winter turns to spring, Congress and the President seem to have reached a parliamentary stalemate. It may well be that a considerable program of compromise legislation will be passed, and adjournment will be marked by mutual felicitations. But at the moment, perplexity seems to have captured both branches of government.",batch7_127.pdf
1949-03-14batch7_133_page0.txt.txt,1949-03-14,Thomas E. Truman and Harry S. Dewey,1949,NA,"Mar 14, 1949","THERE were people who said during the late Presidential campaign that on broad economic policy Truman and Dewey seemed to be reading from the same book. Without agreeing with that view, it can be said that the current budget plans of the President and of the governor of New York are cut in the same economic pattern.",batch7_133.pdf
1949-02-14batch7_137_page0.txt.txt,1949-02-14,Collective Political Bargaining,1949,NA,"Feb 14, 1949","SINCE President Truman's new labor bill is now introduced as the direct fulfillment of a political promise, its political implications are of first importance. It is, of course, the unwanted child of a desperate campaign alliance between the Democratic Party and the chiefs of labor.",batch7_137.pdf
1949-01-24batch7_140_page0.txt.txt,1949-01-24,"Can We Afford to Be Free?: 3—U.S.A., Inc.",1949,NA,"Jan 24, 1949","IT has long been customary to liken the government of the United States to a big business. The analogy may be theoretically defective, but for the purpose of this article it is useful here, with minor qualifications. Under this figure of speech the people are stockholders, the Congress the board of directors, and the President the chief and directing head of the institution.",batch7_140.pdf
1948-11-15batch7_148_page0.txt.txt,1948-11-15,"Et Tu, Ohio?",1948,NA,"Nov 15, 1948","THE most ironical feature in the great upset of Nov. 2 comes to light in a study of what happened in the rural sections of the Midwest. Ohio, the state that clinched Presi-dent Truman's victory, offers concrete and detailed evidence. It is the best answer I have' seen to the big post-election question:",batch7_148.pdf
1948-10-18batch7_150_page0.txt.txt,1948-10-18,The Issue Is Administration,1948,NA,"Oct 18, 1948","IT is one of the curiosities of our history that among our notable Presidents only Washington and probably T. R. could he rated as outstanding executives. Washington's papers show the meticulous care with which he managed the routine of his offices, from his own estate to the nation's government.",batch7_150.pdf
1948-09-06batch7_156_page0.txt.txt,1948-09-06,Roosevelt and Dewey-III,1948,NA,"Sep 6, 1948","DESPITE VAST differences among significant men in achievement, fame, and public acclaim, the margin of difference in mental capacity is not large. Luck, or a dash of imagination and daring—these may be the decisive elements. Beyond that much depends upon how a man organizes and uses the faculties that he has.",batch7_156.pdf
1948-08-09batch7_160_page0.txt.txt,1948-08-09,"Make It Short, Mr. Dewey",1948,NA,"Aug 9, 1948","FROM time to time in this space I have pointed to the irrational, not to say absurd, nature of some of our political practices. Politics is logged with tradition. It reeks with habit. Four years ago this month, I devoted a column to the customary campaign train, pointing out that at a time when thousands of aching legs were standing in railway stations waiting for space, it would not look well to see a long campaign special pass by, filled with dispensable politicians, hangers-on and reporters.",batch7_160.pdf
1948-07-26batch7_162_page0.txt.txt,1948-07-26,Bad Faith Without Good Judgment,1948,NA,"Jul 26, 1948","THAT Machiavelli suggested to the Prince the priceless value of deceit and of the disregard of promises is well known. It is not so well known that he added that immorality must have the appearance of morality. And most important, that the means used must succeed.",batch7_162.pdf
1948-06-07batch7_168_page0.txt.txt,1948-06-07,Vandenberg's Problem,1948,NA,"Jun 7, 1948","THE undeniable fact that age and physical stamina are basic qualifications of a Presidential nominee is deeply disturbing to those Washington writers and commentators who are promoting a draft-Vandenberg movement. Their effort to meet this fact takes two forms: first, assurances that their favorite can stand the strain of office; second, suggestions that the ideal ticket is Vandenberg and a youngman-in-waiting for Vice President.",batch7_168.pdf
1948-05-10batch7_172_page0.txt.txt,1948-05-10,Disclosing the Communists,1948,NA,"May 10, 1948","THE brief flurry of controversy between Stassen on the one side and Taft and Dewey on the other about outlawing Communism in the United States will probably have little effect on the result of their contest for the Presidency. It is reported, however, that Stassen has received enthusiastic applause when he makes his plea for outlawing the Communist party.",batch7_172.pdf
1948-04-19batch7_175_page0.txt.txt,1948-04-19,After Wisconsin,1948,NA,"Apr 19, 1948","CHICAGO—As this is written, after the Wisconsin primary and on the eve of the Nebraska and Illinois primaries, between 325 and 350 delegates have been selected for the Republican national convention. These are from New Hampshire, North Carolina, Minnesota, Louisiana, Kansas, Maine, Iowa, Arizona, Michigan, New York, Wisconsin, South Carolina.",batch7_175.pdf
1948-03-01batch7_182_page0.txt.txt,1948-03-01,Ohio Is Two States,1948,NA,"Mar 1, 1948","CINCINNATI—A touch of spring in the air down here brings back keen memories of many a past year in Ohio. This is the season, especially in years exactly divisible by four, when political sap wakes from the suspended animation of winter. There is talk of candidates and prospects everywhere— in clubs and restaurants where lawyers, newspapermen and politicians lunch, on trains that shuttle to and from Cincinnati and Cleveland to Columbus and around 88 courthouses.",batch7_182.pdf
1948-02-09batch7_185_page0.txt.txt,1948-02-09,The Race Narrows,1948,NA,"Feb 9, 1948","DALLAS—In Texas, as elsewhere, the independents and some Republicans who were talking about Eisenhower are turning to Stassen in considerable numbers. The withdrawal of the general has also sharpened the contest between Taft and Dewey. Eisenhower's renunciation seemed inevitable for several weeks and was predicted by thoughtful people who preferred him for, President.",batch7_185.pdf
1948-01-26batch7_187_page0.txt.txt,1948-01-26,Politics Plays With Fire,1948,NA,"Jan 26, 1948","IN Gerald Johnson's spirited book on Andrew Jackson, a hilarous story is told of a foot race in which the young and frail Jackson had a giant competitor. The agreement provided that Jackson run twice as far as his opponent. The giant, however, was required to carry a man on his back. No one suffered in the competition but the unfortunate rider, who was almost squeezed to death by the excited giant.",batch7_187.pdf
1947-12-15batch7_192_page0.txt.txt,1947-12-15,Liberal's Odyssey,1947,NA,"Dec 15, 1947","READERS of this column may safely pass the hint to friends or relatives that they would enjoy for Christinas a copy of George Creel's ""Rebel at Large."" It is the season's best political story and the most stimulating bit of reminiscence since Lincoln Steffens's autobiography.",batch7_192.pdf
1947-11-17batch7_196_page0.txt.txt,1947-11-17,Dumb Devils and Dumb Reformers,1947,NA,"Nov 17, 1947","IN the eleventh chapter of St. Luke, there is an account of the casting out of a devil that was dumb. There is also an immortal commentary on the general practice of casting out devils —dumb and otherwise. The point made is that, unless the caster-outers of devils are wise, the quarters cleaned and vacated will also be occupied by seven spirits more unclean than the one which was cast out.",batch7_196.pdf
1947-10-27batch7_198_page0.txt.txt,1947-10-27,The Propheteers Were Wrong,1947,NA,"Oct 27, 1947","WHAT has happened to the depression which our economic propheteers were predicting last spring? The propheteers are still at the old stands, selling advice, but what they sold with the first violets makes strange reading now. The storm signals were out as early as January.",batch7_198.pdf
1947-09-22batch7_202_page0.txt.txt,1947-09-22,The Eisenhower Situation,1947,NA,"Sep 22, 1947","THE time has come to stop annoying General Eisenhower with questions about his availability for the Presidency. He has said all that Americans are entitled to expect. In fact, his patience with reporters has already led him to say more than the circumstances require. The event is in the hands of the American people, of their political leaders and of the inscrutable circumstances of the next nine months.",batch7_202.pdf
1947-08-25batch7_206_page0.txt.txt,1947-08-25,Hollywood's War With England,1947,NA,"Aug 25, 1947","LOS ANGELES—What there is left of the optimism which created the movie industry now finds expression in the refrain: ""England's going to be sorry for this blow!"" It might be added that an excess of the same optimism prevented the industry from anticipating the blow. It was believed here, up to the moment that Prime Minister Attlee announced an ad valorem tax of 75 per cent on American films, that a compromise would be arranged.",batch7_206.pdf
1947-07-14batch7_211_page0.txt.txt,1947-07-14,Is Truman Really President?,1947,NA,"Jul 14, 1947","OUR united and assorted states have lived with their old Constitution a long time, and they still love it. But they have found in it glaring ambiguities and omissions. For instance, it would seem that the very important matter of who should succeed to the Presidency, if the person holding that office should meet one of the many fates to which our flesh is heir, could be put into understandable language.",batch7_211.pdf
1947-06-09batch7_216_page0.txt.txt,1947-06-09,Can Truman Win in 1948?,1947,NA,"Jun 9, 1947",THE current optimism of Democrats as they look toward 1948 seems to be based on polls showing a rise in Truman's popularity. That rise is no doubt due to his firm stand against John L. Lewis: to the excellence of some of his appointments; to his steady following o a fairly conservative line in domestic affairs; and to his generally dignified and modest air as he goes about his business.,batch7_216.pdf
1947-05-19batch7_219_page0.txt.txt,1947-05-19,Politics and the Labor Bills,1947,NA,"May 19, 1947","The demands of politics are present in the current labor pains of Congress. The election year 1948 is a reality, and politicians are realists. But the long record of the Senate debate shows less demagoguery than is usual in such important legislation. As might be expected, the quality of the Senate debate is much higher than that which characterized the passage of the House labor bill.",batch7_219.pdf
1947-04-14batch7_224_page0.txt.txt,1947-04-14,Outlaw American Communism,1947,NA,"Apr 14, 1947","SAN FRANCISCO—Since the days of Denis Kearney, the State of California has seen the rise and fall of many radical movements. Under their stimulus and despite their agitation, the state has moved ahead in economic power and political enlightenment. But California's 8,553 enrolled Communists comprise a group which is no gentle irritant.",batch7_224.pdf
1947-03-31batch7_226_page0.txt.txt,1947-03-31,Legitimate Propaganda,1947,NA,"Mar 31, 1947","The destiny of the State Department's Office of International Information and Cultural Affairs (OIC) rests with an economy-minded Congress. The OIC wants something like $25,000,000. At the present writing, there is a disposition among Republican House leaders to mow it down along with many other publicity agencies.",batch7_226.pdf
