"","date","year","title","abstract","authors","filename","filepath","index","issn","pages","document_url","find_a_copy"
"711",1958-12-06,1958,"Unions Cat's-paws of Foreign Ship Firms","A month ago I wrote about a controversy, then brewing, which burst upon the scene Dec. 1. The International Transport Workers Federation declared a boycott of ships flying the flags of Pana-...","Moley, Raymond","167376439_1_page0.txt","./moley_lat_txt/167376439_1_page0.txt",167376439,"0458-3035","","https://www.proquest.com/historical-newspapers/unions-cats-paws-foreign-ship-firms/docview/167376439/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-12-06&amp;atitle=Unions+Cat%27s-paws+of+Foreign+Ship+Firms&amp;au=Moley%2C+Raymond&amp;id=doi:"
"712",1958-12-04,1958,"Triumph for Nixon on Visit to Britain","A week ago I Indicated in a column that VicePresident Nixon was facing a more formidable ordeal in visiting the British than the sticks and stones of Caracas.","Moley, Raymond","167387453_1_page0.txt","./moley_lat_txt/167387453_1_page0.txt",167387453,"0458-3035","","https://www.proquest.com/historical-newspapers/triumph-nixon-on-visit-britain/docview/167387453/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-12-04&amp;atitle=Triumph+for+Nixon+on+Visit+to+Britain&amp;au=Moley%2C+Raymond&amp;id=doi:"
"713",1958-12-02,1958,"ON THE UNION SHOP","New light can be thrown upon the problem of the union shop by a case decided Nov. 21 by Judge O. L. Long in the County Superior Court in Macon, Ga. The distinction is made between a union as a...","Moley, Raymond","167386401_1_page0.txt","./moley_lat_txt/167386401_1_page0.txt",167386401,"0458-3035","","https://www.proquest.com/historical-newspapers/on-union-shop/docview/167386401/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-12-02&amp;atitle=ON+THE+UNION+SHOP&amp;au=Moley%2C+Raymond&amp;id=doi:"
"714",1958-11-28,1958,"MORSE'S POLITICAL BOOMERANG","What happened was this: On the Saturday before elections in Oregon, there burst in the Oregon press a charge against the Republican candidate for Governor, Mark Hatfield. The charge was made by...","Moley, Raymond","167362805_1_page0.txt","./moley_lat_txt/167362805_1_page0.txt",167362805,"0458-3035","","https://www.proquest.com/historical-newspapers/morses-political-boomerang/docview/167362805/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-11-28&amp;atitle=MORSE%27S+POLITICAL+BOOMERANG&amp;au=Moley%2C+Raymond&amp;id=doi:"
"715",1958-11-26,1958,"FULL EMPLOYMENT DRIVE","Sen. John Kennedy and many of his liberal colleagues in Congress used, with a great deal of freedom during the recent campaign, the term """"full employment"""" as the goal of their associated efforts.","Moley, Raymond","167355887_1_page0.txt","./moley_lat_txt/167355887_1_page0.txt",167355887,"0458-3035","","https://www.proquest.com/historical-newspapers/full-employment-drive/docview/167355887/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-11-26&amp;atitle=FULL+EMPLOYMENT+DRIVE&amp;au=Moley%2C+Raymond&amp;id=doi:"
"716",1958-11-25,1958,"THE MOST IMPORTANT OF AUDITORS","The newspapers have given full and excellent treatment to the report by Comptroller General Joseph Campbell, head of the General Accounting Office, on the unbelievable miss made by our Interna-...","Moley, Raymond","167337328_1_page0.txt","./moley_lat_txt/167337328_1_page0.txt",167337328,"0458-3035","","https://www.proquest.com/historical-newspapers/most-important-auditors/docview/167337328/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-11-25&amp;atitle=THE+MOST+IMPORTANT+OF+AUDITORS&amp;au=Moley%2C+Raymond&amp;id=doi:"
"717",1958-11-22,1958,"Quarter of a Century of Soviet Betrayals","The newspapers have discussed the 25th anniversary of the recognition of Soviet Russia, an event which stirred great hopes in this country on Nov. 16, 1933. They have also commented on the great be-...","Moley, Raymond","167379619_1_page0.txt","./moley_lat_txt/167379619_1_page0.txt",167379619,"0458-3035","","https://www.proquest.com/historical-newspapers/quarter-century-soviet-betrayals/docview/167379619/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-11-22&amp;atitle=Quarter+of+a+Century+of+Soviet+Betrayals&amp;au=Moley%2C+Raymond&amp;id=doi:"
"718",1958-11-21,1958,"The Phony Claims of Public Power Group","The loudest voices in the Northwest are those of politicians who claim that the public is enraptured with the idea of public ownership of the production and distribution of electricity.","Moley, Raymond","167341620_1_page0.txt","./moley_lat_txt/167341620_1_page0.txt",167341620,"0458-3035","","https://www.proquest.com/historical-newspapers/phony-claims-public-power-group/docview/167341620/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-11-21&amp;atitle=The+Phony+Claims+of+Public+Power+Group&amp;au=Moley%2C+Raymond&amp;id=doi:"
"719",1958-11-18,1958,"Why a Labor Party? Democrats Will Do","It has been asserted over and over by Walter Reuther that he wants no labor party in this country. But there can be no doubt about his determination and that of other politically minded union...","Moley, Raymond","167374112_1_page0.txt","./moley_lat_txt/167374112_1_page0.txt",167374112,"0458-3035","","https://www.proquest.com/historical-newspapers/why-labor-party-democrats-will-do/docview/167374112/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-11-18&amp;atitle=Why+a+Labor+Party%3F+Democrats+Will+Do&amp;au=Moley%2C+Raymond&amp;id=doi:"
"720",1958-11-14,1958,"Johnson's Program and Aims of Unions","The identity of the official Democratic Party with the now wholly political AFL-CIO becomes more and more apparent.","Moley, Raymond","167371636_1_page0.txt","./moley_lat_txt/167371636_1_page0.txt",167371636,"0458-3035","","https://www.proquest.com/historical-newspapers/johnsons-program-aims-unions/docview/167371636/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-11-14&amp;atitle=Johnson%27s+Program+and+Aims+of+Unions&amp;au=Moley%2C+Raymond&amp;id=doi:"
"721",1958-11-11,1958,"PRINCIPLES FOR ALL","Before one-twentieth of the returns were in on election night, there was plenty of gabble on the national, not local, broadcasting stations.","Moley, Raymond","167396688_1_page0.txt","./moley_lat_txt/167396688_1_page0.txt",167396688,"0458-3035","","https://www.proquest.com/historical-newspapers/principles-all/docview/167396688/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-11-11&amp;atitle=PRINCIPLES+FOR+ALL&amp;au=Moley%2C+Raymond&amp;id=doi:"
"722",1958-11-08,1958,"Alien Registry of U.S. Ships a Necessity","The bitter criticism of ships under the flags of Panama and Liberia, now underlying a boycott threatened this month by the International Transport Workers Federation, would have us believe that...","Moley, Raymond","167371428_1_page0.txt","./moley_lat_txt/167371428_1_page0.txt",167371428,"0458-3035","","https://www.proquest.com/historical-newspapers/alien-registry-u-s-ships-necessity/docview/167371428/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-11-08&amp;atitle=Alien+Registry+of+U.S.+Ships+a+Necessity&amp;au=Moley%2C+Raymond&amp;id=doi:"
"723",1958-11-06,1958,"Why U.S. Ships Sail Under Foreign Flags","In a previous column I discussed the size and importance of the American owned and American-Controlled fleet of cargo ships which are registered under the flags of friendly nations such as Liberia and...","Moley, Raymond","167401886_1_page0.txt","./moley_lat_txt/167401886_1_page0.txt",167401886,"0458-3035","","https://www.proquest.com/historical-newspapers/why-u-s-ships-sail-under-foreign-flags/docview/167401886/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-11-06&amp;atitle=Why+U.S.+Ships+Sail+Under+Foreign+Flags&amp;au=Moley%2C+Raymond&amp;id=doi:"
"724",1958-11-05,1958,"STRANGE PARTNERS","It is strange to find British peers of the realm, the Norwegian Shipowners' Association, and Joe Curran's National Maritime Union in the same boat. Jimmy Hoffa is standing by to throw in his...","Moley, Raymond","167405918_1_page0.txt","./moley_lat_txt/167405918_1_page0.txt",167405918,"0458-3035","","https://www.proquest.com/historical-newspapers/strange-partners/docview/167405918/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-11-05&amp;atitle=STRANGE+PARTNERS&amp;au=Moley%2C+Raymond&amp;id=doi:"
"725",1958-10-31,1958,"Voluntary Unionism and the Ministry","Some weeks ago, I wrote in Newsweek magazine an article in which I regretted the entry of clergymen of a number of denominations into the political campaign for and against legally sanctioned...","Moley, Raymond","167318588_1_page0.txt","./moley_lat_txt/167318588_1_page0.txt",167318588,"0458-3035","","https://www.proquest.com/historical-newspapers/voluntary-unionism-ministry/docview/167318588/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-31&amp;atitle=Voluntary+Unionism+and+the+Ministry&amp;au=Moley%2C+Raymond&amp;id=doi:"
"726",1958-10-30,1958,"Nelson Rockefeller and N.Y. Republicans","When Vice-President Nixon visited New York City last week Nelson Rockefeller, candidate for Governor on the Republican ticket, was conspicuous by his absence from the rally.","Moley, Raymond","167319647_1_page0.txt","./moley_lat_txt/167319647_1_page0.txt",167319647,"0458-3035","","https://www.proquest.com/historical-newspapers/nelson-rockefeller-n-y-republicans/docview/167319647/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-30&amp;atitle=Nelson+Rockefeller+and+N.Y.+Republicans&amp;au=Moley%2C+Raymond&amp;id=doi:"
"727",1958-10-28,1958,"How Circumstances Have Driven Nixon","In Edgar Lee Masters' lasting and inspired commentary on human life, """"The Spoon River Anthology,"""" these lines appear:","Moley, Raymond","167298200_1_page0.txt","./moley_lat_txt/167298200_1_page0.txt",167298200,"0458-3035","","https://www.proquest.com/historical-newspapers/how-circumstances-have-driven-nixon/docview/167298200/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-28&amp;atitle=How+Circumstances+Have+Driven+Nixon&amp;au=Moley%2C+Raymond&amp;id=doi:"
"728",1958-10-24,1958,"THE WAY THE COPE DOES ITS WORK","There seems to be some eyebrow-raising about the fact that many Republican candidates in the North and Democrats in the South have made an issue of the AFL-CIO's Committee on Political...","Moley, Raymond","167313532_1_page0.txt","./moley_lat_txt/167313532_1_page0.txt",167313532,"0458-3035","","https://www.proquest.com/historical-newspapers/way-cope-does-work/docview/167313532/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-10-24&amp;atitle=THE+WAY+THE+COPE+DOES+ITS+WORK&amp;au=Moley%2C+Raymond&amp;id=doi:"
"729",1958-10-23,1958,"NEW YORK OUT OF JOINT","When I returned to New York after several days in California, it was apparent that some of the infection that has affected the Republican Party there is already at work in the Empire State.","Moley, Raymond","167316360_1_page0.txt","./moley_lat_txt/167316360_1_page0.txt",167316360,"0458-3035","","https://www.proquest.com/historical-newspapers/new-york-out-joint/docview/167316360/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-10-23&amp;atitle=NEW+YORK+OUT+OF+JOINT&amp;au=Moley%2C+Raymond&amp;id=doi:"
"730",1958-10-18,1958,"Another RFC Rises in Small Business Unit","The recently adjourned Congress left an aftermath of spending schemes to end a recession that was ending itself. But the melody and the cost linger on. One example is the beefing up of the Fed-...","Moley, Raymond","167295537_1_page0.txt","./moley_lat_txt/167295537_1_page0.txt",167295537,"0458-3035","","https://www.proquest.com/historical-newspapers/another-rfc-rises-small-business-unit/docview/167295537/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-18&amp;atitle=Another+RFC+Rises+in+Small+Business+Unit&amp;au=Moley%2C+Raymond&amp;id=doi:"
"731",1958-10-16,1958,"What to Expect From the Next Congress","To anticipate the general tone of legislation in the next Congress, a matter which concerns all of us, it is more important to examine the personal composition of the various committees than to count...","Moley, Raymond","167334991_1_page0.txt","./moley_lat_txt/167334991_1_page0.txt",167334991,"0458-3035","","https://www.proquest.com/historical-newspapers/what-expect-next-congress/docview/167334991/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-16&amp;atitle=What+to+Expect+From+the+Next+Congress&amp;au=Moley%2C+Raymond&amp;id=doi:"
"732",1958-10-14,1958,"California Politics Is Like No Other","Political contests in California have long been marked by interests and angles unparalleled in any other State. This year is the most unusual of all. And the political, economic and social stakes are high-...","Moley, Raymond","167309452_1_page0.txt","./moley_lat_txt/167309452_1_page0.txt",167309452,"0458-3035","","https://www.proquest.com/historical-newspapers/california-politics-is-like-no-other/docview/167309452/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-14&amp;atitle=California+Politics+Is+Like+No+Other&amp;au=Moley%2C+Raymond&amp;id=doi:"
"733",1958-10-11,1958,"Dangerous Spending Plans of Democrats","In a preceding column I pointed out that the Democratic State Convention in August adopted a platform which it was sought to keep under cover as long as possible. Finally, after numerous...","Moley, Raymond","167321025_1_page0.txt","./moley_lat_txt/167321025_1_page0.txt",167321025,"0458-3035","","https://www.proquest.com/historical-newspapers/dangerous-spending-plans-democrats/docview/167321025/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-11&amp;atitle=Dangerous+Spending+Plans+of+Democrats&amp;au=Moley%2C+Raymond&amp;id=doi:"
"734",1958-10-10,1958,"Democratic Platform: a Union Blueprint","The California Democratic platform adopted at the convention in August and apparently dictated by the union bosses, who seem to have their way with the party, remained for some time a sort of...","Moley, Raymond","167330939_1_page0.txt","./moley_lat_txt/167330939_1_page0.txt",167330939,"0458-3035","b4","https://www.proquest.com/historical-newspapers/democratic-platform-union-blueprint/docview/167330939/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-10&amp;atitle=Democratic+Platform%3A+a+Union+Blueprint&amp;au=Moley%2C+Raymond&amp;id=doi:"
"735",1958-10-09,1958,"California Unions Aim at Legislature","It has been my observation for a long time that not more than 10% of the voters in every State know the names of their own representatives in their State Legislatures.","Moley, Raymond","167335017_1_page0.txt","./moley_lat_txt/167335017_1_page0.txt",167335017,"0458-3035","","https://www.proquest.com/historical-newspapers/california-unions-aim-at-legislature/docview/167335017/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-09&amp;atitle=California+Unions+Aim+at+Legislature&amp;au=Moley%2C+Raymond&amp;id=doi:"
"736",1958-10-04,1958,"RAYMOND MOLEY: STATE LEGISLATURES AND REAPPORTIONMENT","I assume that whoever reads this piece knows the names or, as in one State the name, of his representatives in the State Legislature. But I suggest that the reader ask the first friend the question and...","Moley, Raymond","167368070_1_page0.txt","./moley_lat_txt/167368070_1_page0.txt",167368070,"0458-3035","","https://www.proquest.com/historical-newspapers/raymond-moley/docview/167368070/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-04&amp;atitle=RAYMOND+MOLEY%3A&amp;au=Moley%2C+Raymond&amp;id=doi:"
"737",1958-10-02,1958,"Scaring Businessman on Civic Goodwill","An editorial has appeared in at least one of a very influential chain of newspapers (I am not sure whether it was printed in others) which is so likely to mislead businessmen and others that it deserves...","Moley, Raymond","167365317_1_page0.txt","./moley_lat_txt/167365317_1_page0.txt",167365317,"0458-3035","","https://www.proquest.com/historical-newspapers/scaring-businessman-on-civic-goodwill/docview/167365317/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-10-02&amp;atitle=Scaring+Businessman+on+Civic+Goodwill&amp;au=Moley%2C+Raymond&amp;id=doi:"
"738",1958-09-30,1958,"ADAMS IN PERSPECTIVE","Three and a half centuries ago, the then Sir Francis Bacon, """"the wisest, brightest, meanest of mankind,"""" wrote this to Sir George Villiers, an intimate of James I:","Moley, Raymond","167260627_1_page0.txt","./moley_lat_txt/167260627_1_page0.txt",167260627,"0458-3035","","https://www.proquest.com/historical-newspapers/adams-perspective/docview/167260627/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-09-30&amp;atitle=ADAMS+IN+PERSPECTIVE&amp;au=Moley%2C+Raymond&amp;id=doi:"
"739",1958-09-26,1958,"Lament of Eggheads on Political Neglect","In the current number of that faint voice of the left, the New Republic, Arthur Schlesinger Jr. deplores the tendency of practical politicians in the Democratic Party to slight or ignore self-styled intel-...","Moley, Raymond","167272434_1_page0.txt","./moley_lat_txt/167272434_1_page0.txt",167272434,"0458-3035","","https://www.proquest.com/historical-newspapers/lament-eggheads-on-political-neglect/docview/167272434/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-09-26&amp;atitle=Lament+of+Eggheads+on+Political+Neglect&amp;au=Moley%2C+Raymond&amp;id=doi:"
"740",1958-09-23,1958,"A Cautious Prophecy of November Drear","This commentator has always been hesitant about predicting the results of elections.","Moley, Raymond","167320052_1_page0.txt","./moley_lat_txt/167320052_1_page0.txt",167320052,"0458-3035","","https://www.proquest.com/historical-newspapers/cautious-prophecy-november-drear/docview/167320052/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-09-23&amp;atitle=A+Cautious+Prophecy+of+November+Drear&amp;au=Moley%2C+Raymond&amp;id=doi:"
"741",1958-09-20,1958,"North Also Used Nullification Threats","At this moment, when a profound constitutional conflict is in its preliminary stages between Southern States and Federal authority, it will be well to note that the North as well as the South has...","Moley, Raymond","167363822_1_page0.txt","./moley_lat_txt/167363822_1_page0.txt",167363822,"0458-3035","","https://www.proquest.com/historical-newspapers/north-also-used-nullification-threats/docview/167363822/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-09-20&amp;atitle=North+Also+Used+Nullification+Threats&amp;au=Moley%2C+Raymond&amp;id=doi:"
"742",1958-09-18,1958,"Political Study of Young Executives","This writer has frequently had occasion to criticize sharply the activities of the Robert Hutchins Fund for the Republic.","Moley, Raymond","167302942_1_page0.txt","./moley_lat_txt/167302942_1_page0.txt",167302942,"0458-3035","","https://www.proquest.com/historical-newspapers/political-study-young-executives/docview/167302942/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-09-18&amp;atitle=Political+Study+of+Young+Executives&amp;au=Moley%2C+Raymond&amp;id=doi:"
"743",1958-09-16,1958,"NIXON: HERETIC OR HOPEFUL","The speech of Vice-President Richard M. Nixon at the 50th anniversary conference of the Harvard Business School deserves very careful examination.","Moley, Raymond","167384545_1_page0.txt","./moley_lat_txt/167384545_1_page0.txt",167384545,"0458-3035","","https://www.proquest.com/historical-newspapers/nixon-heretic-hopeful/docview/167384545/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-09-16&amp;atitle=NIXON%3A+HERETIC+OR+HOPEFUL&amp;au=Moley%2C+Raymond&amp;id=doi:"
"744",1958-09-13,1958,"Mrs. Roosevelt and Right-to-Work Laws","Mrs. Franklin D. Roosevelt has been most articulate this year in attacking the right-to-work proposals now before five States for decision by the voters. That is, of course, her privilege as an American citi-...","Moley, Raymond","167371051_1_page0.txt","./moley_lat_txt/167371051_1_page0.txt",167371051,"0458-3035","","https://www.proquest.com/historical-newspapers/mrs-roosevelt-right-work-laws/docview/167371051/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B4&amp;date=1958-09-13&amp;atitle=Mrs.+Roosevelt+and+Right-to-Work+Laws&amp;au=Moley%2C+Raymond&amp;id=doi:"
"745",1958-09-12,1958,"SHIPS AND NATIONS","It has been reported by ship operators doing business in Russian ports that the Soviet government is imposing discriminatory harbor charges on ships registered in countries other than the nations of...","Moley, Raymond","167299555_1_page0.txt","./moley_lat_txt/167299555_1_page0.txt",167299555,"0458-3035","","https://www.proquest.com/historical-newspapers/ships-nations/docview/167299555/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-09-12&amp;atitle=SHIPS+AND+NATIONS&amp;au=Moley%2C+Raymond&amp;id=doi:"
"746",1958-09-10,1958,"THE LIBERAL WHIP","In an internal fight in the Democratic Party in New York State the will of Tammany Leader Carmine DeSapio was imposed upon Gov. Harriman and others and New York County's Dist. Atty.","Moley, Raymond","167380587_1_page0.txt","./moley_lat_txt/167380587_1_page0.txt",167380587,"0458-3035","","https://www.proquest.com/historical-newspapers/liberal-whip/docview/167380587/se-2?accountid=14696","https://usmai-umcp.primo.exlibrisgroup.com/openurl/01USMAI_UMCP/01USMAI_UMCP:UMCP?sid=ProQ:&amp;issn=04583035&amp;volume=&amp;issue=&amp;title=Los+Angeles+Times+%281923-1995%29&amp;spage=B5&amp;date=1958-09-10&amp;atitle=THE+LIBERAL+WHIP&amp;au=Moley%2C+Raymond&amp;id=doi:"
