filename,date,year,title,full_text,biz_category,biz_explanation,voter_category,voter_explanation,politics_category,politics_explanation,correct_y_n
1956-10-18_167040314_1_page0.txt,1956-10-18,1956,A NOTE ON TALES OF HOFFMAN,"The least of the criticisms that can be leveled at Paul Hoffman's magazine article about how the Republican Party was saved from a fate worse than death is that it is a political indiscretion of major proportions. Considering a publication lag common to magazines of large circulation, this article, entitled ""How Ike Saved the Republican Party,"" was released for publication sometime late in September when the fortunes of the Republican Party, including the Eisenhower-Nixon ticket, were at a low ebb. The President and Chairman Hall of the Republican National Committee were planning more active, indeed desperate measures to unite all party workers to meet the twofold challenge of the Stevenson-Kefauver Democratic Party plus the powerful aid of its auxiliary, the AFL-CIO Committee on Political Education. The President's physical capacities were to be called upon for much more strenuous efforts than had been originally contemplated. In big States like Pennsylvania, Republican prospects were very dark. At that moment when party unity was of the essence, this man, with rather dubious qualifications to be called a Republican at all, launched an article which could not, be more perfectly designed to chill the ardor of party workers in several crucial States. Included in the list of Republicans whom Hoffman presumes to proscribe as inimical to the President's program and personality are the chairman of the Senatorial Campaign Committee, Andrew Schoeppel, together with five other members of the Senate who wield decisive power in their States. So let us call it a matter of deplorable political judgment. Perhaps Hoffman would assert that political considerations mean nothing in the high thin air in which he lives and moves, that this attack upon Republicans represents courage which disregards what his enemies might do or say. But in this instance he himself has nothing to lose. He is taking risks at the President's expense. He is gambling with stakes that are not his own. Far beyond this matter of bad political judgment is an arrant assumption that Hoffman alone may commercialize the inmost emotions and aspirations of the President of the United States, whose intimate friendship he so blatantly claims. The article reeks with superlatives in describing the President's ideas—""his strongest conviction,"" ""intense personal interest,"" ""deep feeling,"" ""great emotional conviction,"" ""angriest I have ever seen him in the past 10 years,"" etc. When, in another administration, Stanley High, who had helped President Franklin D. Roosevelt with some speeches, wrote in a magazine article about the President's ideas concerning some members of his party, the White House summarily repudiated the article and erased the offender from the inner circle. Certainly the President is entitled to speak for himself in such intimate matters. Another item that should condemn this outbreak of Hoffman is the fact that he is at the moment in an official position as a delegate to the United Nations. When Stassen started out gunning for the Vice-President he at least had the taste, or discretion, or what not to get an official leave of absence. Finally, there is revealed in the article itself a grave confession that while he was the head of the largest tax-exempt fund in the world, the Ford Foundation, Hoffman was deep in politics, working like a beaver from 1950 on to bring about the nomination of Gen. Eisenhower. Only well along in 1952 did Hoffman get a four-month leave to participate in politics. Since a philanthropic trust might well, and indeed, should be denied its tax exemption for such political scrounging, Hoffman was hardly living up to his obligations to his employer. In recent speeches the President seems to have learned how to deal with his political enemies. It seems that he still must learn how to cope with his friends.",NA,NA,other,NA,politics,"Multiple mentions of republican party, political, nomination, and campaign",
1956-10-20_167038525_1_page0.txt,1956-10-20,1956,Strange Philosophy of Candidate Kefauver,"Sen. Estes Kefauver, whose function in this campaign seems to be chief scourge of Vice-President Nixon, may be the only candidate who has something to gain, no matter how the election goes. it Eisennower wins there will be an end to Stevenson's aspirations. But Kefauver, who has on numerous occasions shown his lack of confidence in his current ticket, may well emerge as a leading aspirant for the nomination in 1960. And judging from his capacity in the past to survive defeat, he may well be a factor in his party's plans for that year. If, on the other hand, Stevenson wins the Presidency, the new Vice-President will, no doubt, be his roving ambassador and busybody extraordinary. It may be well for voters, therefore, to look carefully to the qualifications and record of this man who aspires to the Nixon post. * It. must be emphasized that, despite Kefauver's method of campaigning, he is an individual seriously to be reckoned with. His discourse is no mere maundering of an untutored yokel. He may act and speak like a mere demagogue. But he is a mountebank by choice and a rabble-rouser by conviction. No one in the Senate has been afforded the benefits of a better education, and no man in public life has a more easily defined philosophy of government. The trouble is that his philosophy is fundamentally a bad one, quite alien to our traditions and perilous to our independent position in the world. Let us review some of the positions he has taken in his Congressional career. Unlike his opponent, Vice-President Nixon, he did not take time out for military service, although he was a relatively young and vigorous man. His votes, had a majority agreed with him, however, would have tragically weakened our powers internally and externally. On the opening day of the 79th Congress, while the war in Europe and Asia was in a most critical state, he voted against making the Un-American Activities Committee a permanent committee in the House. Had his view prevailed, there would have been no such committee, and Richard Nixon would never have been able to unmask Alger Hiss. In 1946 the House adopted a resolution to cite the officers of the joint AntiFascist Refugee Committee for contempt of Congress. Kefauver failed to recognize the true nature of that group and voted with the 50 members in opposition. Later, the judgment of the majority on this occasion was amply confirmed. * In 1946 the House adopted HR Resolution 430 which authorized an investigation of the Amerasia case. Kefauver voted against the motion. In that case 1700 documents stolen from the files of the government were found in the possession of that infamous magazine. In 1947 the House considered the Federal employees loyalty bill to provide for an investigation of the loyalty to the United States of Federal employees and applicants for Federal positions by the Civil Service Commission and the FBI. In the debate on this bill Kefauver's voice was raised in protest. Despite his protest, 337 members voted to take up the bill, and at the conclusion of debate Kefauver moved to recommit. His motion was rejected, and the bill was passed with his vote cast in opposition. Later, in 1950, when he had risen to the Senate, the internal security bill was before that body. The bill provided for a Subversive Activities Control Board. It was passed, and later the Senate passed it over Truman's veto. Kefauver was one of the 10 who voted to sustain the veto. In another article I shall offer further evidence of the strange Kefauver philosophy of government. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,7 mentions of specific voter participation and voting records,politics,"Multiple mentions of campaign, candidate, election, nomination, and political party",
1956-10-23_167022818_1_page0.txt,1956-10-23,1956,KEFAUVER AS KEFAUVER MADE HIM,"KEFAUVER AS KEFAUVER MADE HIM BY RAYMOND MOLEY It may seem strange to discuss Estes Kefauver seriously after his silly statement about knocking the earth about and changing the seasons. But as I said in a previous article, this man is no buffoon. He is a demagogue by conviction and calculation. His education was of the best, and he has arrived at a philosophy of government which has length, breadth and thickness. That philosophy conceives of a highly centralized Federal government not only regimenting business, labor and agriculture but, by its interference with agencies of communication and entertainment, shaping the thinking of its people. If this fits the definition of totalitarianism, then Kefauver himself is responsible. * The net of his expressions about ""little"" business indicates that he would fit all businesses into a Procrustean bed built by the government. The ones larger than the Kefauver prescription would be cut down by punitive taxes or court action, and the smaller ones would be built up by subsidies and the placing of government contracts. Taxation and defense spending would be used to achieve this objective, not for raising revenue and for defending the nation. His idea of the government's control of labor was mirrored in his vote on May 25, 1946, for a bill providing that failure on the part of workers to return to their posts in a plant seized by the government would be punishable by fine or imprisonment or by drafting into the Army. It was Sen. Taft who killed this totalitarian labor-crushing measure. The Kefauver votes have consistently been aimed at making the American farmer more and more subject to government control and subsidy. But so far as the protection of the farmer and the businessman from foreign competition is concerned, Kefauver has thrown his lot with other countries. In 1955 when the trade agreements bill was before the Senate, Paul Douglas, the Senator from Illinois, offered a resolution to eliminate from the law the ""peril point"" provision which would permit the President to take steps to protect American interests seriously threatened by foreign imports. Kefauver was one of the nine Senators who supported Douglas. Kefauver would certainly be a popular traveling ambassador abroad, should a miracle make him the next Vice-President. For he has consistently favored submerging American interests in a vague, cloudy world commonwealth. In 1949 and again in 1955 he argued in favor of a ""democratic world government."" * In line with this, he has favored the internationalism of the Chinese Communist government over the Nationalist government of Formosa. In January, 1955, the President sought a declaration of Congress giving him freedom to take such steps as might be necessary to deter the Red Chinese from their planned action against the offshore islands and Formosa. Kefauver offered a resolution which would have tied the President's hands. He would have served notice on Mao that the United States would not fight to defend those islands. Only 10 other Senators stood with him. Seventy-five supported the President. Finally, in his report on the motion-picture industry which grew out of his long, meddling investigation of juvenile delinquency, he favored the shaping of motion-picture entertainment into an instrument for indoctrinating children with ""social significance."" His report said: ""The motion-picture people must assume the responsibility of helping young children form opinions and attitudes that will best help them to meet the problems of living in our complex society."" * And for that purpose people should be employed by the producers to incorporate social and, presumably, economic and political doctrines in the films. For many years, the motion-picture industry, through Will Hays and later Eric Johnston, has sought to keep the films free of propaganda and to keep to the line of clean entertainment. Kefauver would presumably have them teach whatever he considers to be good doctrine. This is essentially a totalitarian idea. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,5 mentions of specific voter participation and voting records,politics,"Multiple mentions of candidate (Kefauver), vote, president, and political doctrines",
1956-10-27_167015426_1_page0.txt,1956-10-27,1956,Voting Records Belie the Tales of Hoffman,"RAYMOND MOLEY: Voting Records Belie the Tales of Hoffman In Paul Hoffman's recent article in Collier's, the latest in many of this man's indiscretions, he cites Sens. Malone, Jenner, Welker and McCarthy. as ""unappeasables."" For them he apparently sees no hope. Sens. Schoeppel, Dworshak and Goldwater are ""men of faint hope"" who nevertheless can be saved by the mediating influence of Sen. Knowland. It is interesting to note that these Senators incurred the rancor of Hoffman by voting against his confirmation as a member of the U.S. delegation to the United Nations. The article is therefore discredited on its face because it represents personal spite. Apparently, Hoffman believes his intimacy with the President to be so close that an affront to him is an affront to the President. In other words: ""Love me, love my delegate to the U.N."" Hoffman's article, however, is not an accurate representation of the position and voting record of these Senators. The attack is wholly unsupported by factual authority except, perhaps, in the case of Sen. McCarthy. All sorts of tricks can be performed with voting records to make a member of Congress about anything that is desired. But the most accurate formula for the measurement of a member's loyalty to the President was placed in the Congressional Records of Aug. 17 and 20 by the respective chairmen of the Republican Campaign Committees of the two houses. Under that formula, which was described at some length in some articles I wrote in Newsweek in July and September, issues are excluded in which the President was supported by both parties, with no record opposition, or by majorities of both parties. The real measure of support comes in those roll calls in which a majority of Republicans favored and a majority of Democrats opposed the President. Here the lines were truly drawn. Here the President's leadership was really called into question. Here the chips were down. * On these, the Senators named by Hoffman were in opposition to the President only in the percentages indicated as follows: McCarthy, 22.3; Malone, 19.7; Dworshak, 18.6; Welker, 15.9; Goldwater, 11.7; Jenner, 11.2; Schoeppel, 10.1. The deviation of all Republican Senators in all of this class of roll calls in both Congresses was 17%. Thus Welker, Goldwater, Jenner and Schoeppel ranked well above many Senators of whom Hoffman would probably approve very heartily. Hoffman's reckless attack upon these loyal members of the President's party was not only a serious injury to the EisenhowerNixon ticket but a vicious and undeserved reflection on Republican Senators whom the President must, if elected, continue to depend on in the years ahead. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,8 mentions of specific voter participation and voting records,politics,"Multiple mentions of senators, voting record, republican, democratic, and election",
1956-10-31_167008470_1_page0.txt,1956-10-31,1956,UNIONS IN POLITICS,"UNIONS IN • POLITICS BY RAYMOND MOLEY The decision of Judge Picard in the Eastern District of Michigan last February in the suit brought by the Department of Justice against the United Automobile Workers has been brought by appeal to the Supreme Court. The opinion there will have a profound bearing upon the political activities of business corporations as well as labor unions. For under the Picard decision, as well as other judgments in similar cases, the question is raised whether, if unions are to be permitted to make political expenditures out of union funds, the same privilege must be accorded to corporations. The law involved, which is a Taft-Hartley amendment to the Federal Corrupt Practices Act, is not clear, and presumably if the Supreme Court follows the Picard line the issue will be an important item in the new Congress. * As things stand, an excellent legal opinion by a distinguished lawyer which was presented to the Gore subcommittee considering election activities states that a corporation may spend its funds for: ""1—Salaries and wages of its officers and regular employees while engaged in political activities, in the interest of the corporation, including support of a candidate for nomination or election to a Federal office. ""2—Publication in any house organ or other printed document circulated at the expense of the corporation of opinion and arguments of a political nature, expressed as those of the corporation. ""3—Purchase of radio or television time or newspaper space for the presentation of political views, as those of the corporation. ""4—In short, any means of publicly or privately expressing the political views of the corporate management. * ""5—In furtherance of any nonpartisan effort to persuade voters to register and vote, or to disseminate information and opinions concerning public issues, without regard to political parties or candidates."" This lawyer makes it clear in his opinion that he is considering only what is legal or illegal under the Federal Corrupt Practices Act. He is not considering the hearing on this issue of ""Federal or local tax consequences"" or ""legality in the sense of immunity from the consequences of dissenting stockholders' suits."" The problem seems to revolve around the legal distinction between ""expenditures"" and ""contributions."" As I understand it, and I am subject to correction, there is a serious difference between a union's spending its money in activities conducted by itself Independently of a party organization or candidate and a straight campaign gift to a party or candidate. The constitutional question arises from a challenge that Congress was exceeding its power in attempting to prohibit a labor union from spending its funds for political purposes, even though it does not contribute money to be used by others. * Under the original terms of the Federal Corrupt Practices Act a corporation was prohibited from contributing to or in connection with an election at which Presidential electors, Senators and Representatives are to be voted for, or to any candidate or political committee. The TaftHartley enactment merely extended this prohibition to labor unions. If both corporations and unions are to be permitted to carry on, as the UAW has been conducting itself, we shall see some interesting questions raised in Congress. Perhaps while those questions are under consideration by Congress it would be well to get a clear definition of what ""political"" activities are. At the present time unions are masking much of what they do along political lines under the fair name of ""education."" Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,"11 mentions of political activities, election efforts, and voter registration",politics,"Multiple mentions of political activities, candidate, nomination, election, and voters",
1956-11-02_167062796_1_page0.txt,1956-11-02,1956,WHAT 'INTRANSIGENTS' FAIL TO GRASP,"WHAT 'INTRANSIGENTS' FAIL TO GRASP BY RAYMOND MOLEY They call themselves conservatives, but they refuse to conserve. Their enemies call, them reactionary, but they cannot tell you what they want to return to. Historically and etymologically, the name ""intransigent"" applies. They are people who refuse to come to terms with reality. They are telling us that there is no real choice between Stevenson and Eisenhower this year, that the President proposes a program identical with that of the Democrats and that he has uncritically accepted the reforms of the New Deal. I have noted in the past that if Democrats say something with sufficient frequency, many Republicans will adopt it as their own. Democrats had lost elections and a Democratic administration was embarrassed by Alger Hiss because of the activity of Richard Nixon. Consequently, many Republicans found a spokesman in Harold Stassen. So it is with a claim made by Adlai Stevenson: ""I say, in all soberness, that nearly every governmental program in our time in our generation which has helped citizens meet the problems of their daily lives more effectively has been a Democratic program."" The intransigent accepts this claim of parentage. In so doing, he denies the reality of history. Reforms such as were adopted in the early years of Franklin D. Roosevelt were not the invention of any political party. Nor were those which marked the first term of Woodrow Wilson or the administration of Theodore Roosevelt. They came in the course of meeting the needs and demands of human beings. They were, if you will, inevitable steps in progress. I can speak with some personal knowledge of some of the reforms, for in the early New Deal I was at the center of things. Stevenson was a speck in the misty periphery. My space here permits only a specification of three examples. * The reciprocal trade program was proclaimed by James G. Blaine in the Harrison administration, reiterated by William McKinley just before his tragic death, ignored by T. R. for eight years, and revived by Taft, who intended to make trade treaties with many nations after a beginning with Canada. His plans were frustrated by a speech by Democrat Champ Clark which alarmed Canadians. As a means of avoiding a Congressional revision of tariffs and to appease free traders like Cordell Hull, F. D. R. revived the issue and secured legislative sanction for it. One of the intransigent school has recently contemptuously referred to the Reconstruction Finance Corp. as thoroughly bad. It was, of course, originated by President Hoover, and under Hoover's appointee, Jesse Jones, proved to be the chief instrument of recovery under F. D. R. Another matter which would be cited by the intransigents would certainly be the management of credit and money so prominent under F. D. R. This had its origins in the beginnings of a Federal Reserve System. In 1908 a monetary commission under Republican Sen. Aldrich began studies which were later carried on by a House subcommittee headed by Democratic Sen. Carter Glass. ★ During the Wilson administration compromises were achieved, out of which came the Federal Reserve System. Under the Roosevelt New Deal money management became a basic instrument. To what step would the intransigent return? What the intransigent refuses to see or to admit is that, while the Eisenhower administration has accepted certain reforms as established national policies, it has insisted upon a change in direction. The President, following the advice of Secretary George Humphrey, refused in the mild recession of 1954 to be stampeded by Harold Stassen and many Democrats into a ""crash"" spending program. He put his faith in the natural forces of investment and private spending when backed by confidence in the value of the dollar. He ended the use of inflation as an instrument of national policy. ★ He stemmed the flow of Federal money into Federal power projects in the Northwest and, against the outcries of the Federal collectivists, insisted on partnership with local public and private bodies. He stood firmly behind his Secretary of Agriculture in opposing the demands of collectivists' farm policies. His belief in the integrity and ability of businessmen in public service is attested by the screams of his opponents on the subject. Surely we would all disagree on details. But our decision in an election should be based upon the tone and direction of a President's policies. It would be nice to have a candidate for every voter. But that would be impractical to say the least. However, that is a fact that the intransigent fails to grasp. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,other,NA,politics,"Multiple mentions of democrats, republicans, elections, president, and candidate",
1956-11-06_167070736_1_page0.txt,1956-11-06,1956,AMERICAN NEWS IN ENGLAND,"After the campaign four years ago, I directed a bit of research in certain English newspapers concerning their reporting of the Stevenson Eisenhower contest. I found that the accounts of the campaign in the London Times and Manchester Guardian were wretched travesties on the truth. (The U.S. correspondent of the Manchester Guardian is Alistair Cooke, a recently naturalized American, who also explains America to Americans on a television show called ""Omnibus."") They were not only grossly biased in favor of Stevenson, but egregiously wrong in their facts and replete with evidence of sloppy, indifferent efforts to provide coverage. I found the accounts in the less influential Daily Telegraph a refreshing contrast. They were fair and factual. ★ At that time, I pointed out that such reporting in newspapers like the Times and Guardian was bound to have a malignant effect upon the relations of the two countries. For when leaders of opinion in a nation are given such doses of prejudice and inaccuracy day after day, not only public opinion but official life is sure to be affected. The present clash in policy which is a mark of deteriorating friendship between the two countries has turned me to an examination of those papers so far as this year's campaign is concerned. My space here permits only a short sample of what readers of the influential and allegedly authoritative London Times is saying about our campaign. But this sample will indicate that the same sort of prejudice and misrepresentation is still present. ★ Let us look at the matter of prejudice first. In two articles, ""From Our Washington Correspondent,"" published on Oct. 23 and 24, there is purported to be a summing up of the campaign to date. Mr. Stevenson is, as he was four years ago, the perfect gentle knight. ""The essential integrity of his political views"" is mentioned. After the ""correspondent"" witnessed the two conventions he concluded that ""if elections were won by good taste and intelligent discernment it might then have been Mr. Stevenson all the way."" The President, on the other hand, wears ""The Panglossian Mantle,"" which indicates to any reader of Voltaire's ""Candide"" that the ""correspondent"" regards Mr. Eisenhower as a smiling fool. To rub in the idea a bit more, he is called ""smug."" On the basis of opinions of certain, unnamed ""fellow officers,"" the President is called a ""mediocrity"" who did well in the Army only because he entered West Point ""four or five years"" older than his classmates. ★ The President hardly needs an answer from me on this point, but I might point out the fact that Dwight Eisenhower went on after West Point and over a period of many years took, with brilliant success, almost all of the training courses available to an Army officer. In the American tradition this might be regarded as a reason for his success. Nixon is made the object of snide innuendo constantly. In commenting on the Republican ""truth squads,"" the ""correspondent"" says that ""few can have missed the point of having the President dispatch Mr. Nixon of all people, with a solemn exhortation to tell the truth."" The Republican Party is a constant object of derision and attack. The ""correspondent"" speaks of the ""Taft-wing Old Guard which still seems to dominate the State and city satraps."" This will be news to the people who dominate the governments of New York City, Chicago, Philadelphia and Jersey City. ★ Nothing but gross ignorance and sloppy reporting can excuse a statement that the Knowlands, Brickers, Jenners and Dirksens ""were voting against the President at almost every turn in Congress."" This is a flat falsehood which even the slightest inquiry might have corrected. As I pointed out in an article in this newspaper two weeks ago, Sen. Jenner when the chips were down was in opposition to the President in the 83rd and 84th Congresses only 11.7% of the time. The other Senators mentioned had even better records of loyalty. But the lack of respect of this ""correspondent"" for the truth leads him to describe in the Times of Oct. 27 the recent fabrications of a certain American reporter in terms which would lead the readers to believe that the account of the President's ""relapse"" had elements of truth. It is small wonder that the British misunderstand American affairs. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,3 mentions of election contests and how elections are won,politics,"Multiple mentions of campaign, election, candidate, political party, and voting",
1956-11-09_167008316_1_page0.txt,1956-11-09,1956,HISTORY'S LESSON,"HISTORY'S LESSON BY RAYMOND MOLEY At a moment like this, when immediate issues are clouded in conflicting reports from Europe and the Middle East, it may be the part of wisdom to consider some of the lessons of history. Last week, after a speech in one of the most cosmopolitan districts of New York City, I was asked by a young man of Hungarian descent what I thought about the future of the Soviet power and of the satellite nations. My answer was that the present events confirm an old historical rule: that empires crumble at their peripheries, and that nationalism will always triumph over ideology. My further suggestion was that the young man read and ponder the early chapters of Gibbon's ""Decline and Fall of the Roman Empire."" The first chapter of that immortal work may provide readers with a blessed relief after months of hearing and reading what speech writers have prepared for the Presidential candidates. Gibbon was writing of that golden moment in the 2nd century of the Christian era, when the empire of Rome ""comprehended the fairest part of the earth."" The author reminds us that the principal conquests of the Romans were achieved under the republic, and the emperors, for the most part, were satisfied with preserving the dominions thus acquired. Indeed, from the death of Augustus onward, the boundaries were never permanently enlarged. Some conquests were added which were soon abandoned. Augustus himself, in his last testament, which was read in the senate, advised his successors to confine the imperial boundaries to ""those limits which nature not man had decreed as bulwarks."" ""It was reserved for Augustus to relinquish the ambitious design of subduing the whole earth, and to introduce a spirit of moderation into the public councils. Inclined to peace by his temper and situation, it was easy for him to discover that Rome, in her present exalted situation, had much less to hope than to fear from the chance of arms; and that in the prosecution of remote wars, the undertaking became every day more difficult, the event more doubtful, and the possession more precarious, and less beneficial . . . ""Happily for the repose of mankind, the moderate system recommended by the wisdom of Augustus was adopted by his immediate successors. Engaged in the pursuit of pleasure, or in the exercise of tyranny, the first Caesars seldom showed themselves to the armies, or to the provinces; nor were they disposed to suffer, that those triumphs which their indolence neglected should be usurped by the conduct and valor of their lieutenants. . . . It became the duty, as well as the interest, of every Roman general, to guard the frontiers entrusted to his care, without aspiring to conquests which might have proved no less fatal to himself than to the vanquished barbarians."" Under this policy, which was beneficent while at the same time it ministered to arts and pleasures and security of peace, the Roman Empire managed to live through a slow decline for a long time. This is a policy which, it seems, has been lost on the past and present rulers of the Kremlin. Instead of using what surplus there might be to maintain a rising standard of living at home, they have madly spent vast sums on maintaining a police rule in satellites whose populations have grown to hate them more and more. In an insane belief that some solvent for the world's needs might be found in universal Marxism as interpreted by Lenin and Stalin, they have nourished the delusion that ideology can supplant nationality and self-government. The result is bound to be the shattering of this monstrous power in a fraction of the time which the decline and death of Rome required. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,other,NA,other,NA,
1956-11-10_166980142_1_page0.txt,1956-11-10,1956,Lesson of the Election for the GOP's Future,"RAYMOND MOLEY: Lesson of the Election for the GOP's Future After the flush of victory has subsided and the hard business of life is resumed, Republican leaders will have to face a very serious problem. At the heart of that problem is the fact of the contrast between the Eisenhower sweep and the tight race for control of Congress. That fact will be dismissed by many people, most of whom hate the Republican Party while they admire the President, with the comment that the President is stronger than his party. Some will go so far as to say that Eisenhower is not really a Republican at all, but a ""national President,"" above and detached from all partisan considerations. * The first of these conclusions is not only an oversimplification, but it is based upon a fundamental fallacy. That fallacy is that party membership is static, that voters are permanently members of one party or another, and that there are many more who are Democratic than Republican, The fact is that, while there are some millions who are dyed-in-the-wool partisans, there are many millions of voters with shifting allegiances or no allegiance at all. There is also a constant stream of new eligible voters whose allegiance is not yet determined. The cliche expert covers all these—people of shifting allegiances, people of no allegiance, those who, until the election of 1952, never voted at all, and young people who have not made up their minds— with the generalized term ""independent."" If we are to preserve for the word ""independent"" the moral connotation that it has always had, it can accurately be applied to only a few of those people. The rest of them constitute a shifting, mobile market for whatever effort an organization makes—first, to get them to vote, and then to vote for a specific candidate. Elections, therefore, especially elections of members of Congress, are won by the capacity of a party's organization to get out, first, its own regular membership and, second, as many as possible of the unattached who are generally sympathetic with the point of view of the party or the candidate. The legally constituted party is able to do the first of these jobs fairly well, but almost always fails in the second. That is where auxiliaries come in, working with but not a part of the legally constituted party. The Democratic Party in recent elections has had such auxiliaries, notably the political arms of labor now concentrated in the Committee on Political Education. The Republicans have no such help. The Citizens for Eisenhower group was formed to work for Eisenhower alone. In this campaign that has been its special task, although it has given considerable attention to some candidates for Congress. ★ What is needed by the Republican Party is a number of local groups in important urban communities to work 12 months a year in co-operation with the party to provide support for Republican members of Congress at home while those members are away in Washington performing their duties. Each of such auxiliaries might well employ a professional organizer on a full-time basis. A hundred districts now marginal, a considerable number of which are represented by Democrats, organized in this way might well provide the edge needed for Republican control of the House. Those districts in which a very large percentage of the urban vote is located might also swing the election for a future Republican Presidential candidate. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,"10 mentions of election outcomes, voter turnout, and get-out-the-vote efforts",politics,"Multiple mentions of election, gop, republican, democratic, party, and vote",
1956-11-13_167052081_1_page0.txt,1956-11-13,1956,REPORTS OF DEMISE,"REPORTS OF DEMISE BY RAYMOND MOLEY It seems strange to hear, after the election last week, that the Republican Party is about to expire. An editor in Oregon, reeling under the shock of the Republican debacle in that State, went so far as to say that we would never again see the election of a Republican President. The reports of the death of the GOP, however, are, to cite Mark Twain's comment concerning reports of his denise, ""greatly exaggerated."" Before we consign the country to the Democratic Party, let us examine that ""party."" Is it really a party in anything except in name and in the exaggerated generalities of those who speak for it? What are the characteristics of a party? First an identifiable set of principles and policies. Second, leaders who have authority which is recognized within the party. Third, a hard core of identifiable members. * The Stevenson-Kefauver formula as spread into the record, in speeches, and in the Stevenson essays of a ""New America"" is a warmed-up and somewhat elaborated version of the Federal welfare state promulgated by F. D. R. and later opposed by a stunning majority. If ever a man had a mandate, President Eisenhower has one now. And it is not a mandate for a Federal welfare state. As we come to leaders who are recognized as such, we must first dismiss from consideration the defeated candidates. They are well on the way to political oblivion. So far as the two Congressional leaders are concerned, Sen. Johnson and Speaker Rayburn, they have been rejected by their own State. In Texas their party leadership is already challenged by the Shivers faction which supported President Eisenhower in his sweep of the State. In New York State Gov. Harriman has a somewhat impaired hold on the badly beaten Democratic organization. Unless some miracle man appears among the newly elected Democratic Governors and Senators, the Democratic Party must go on with its already shopworn leaders. The party membership is well divided. The big city machines did badly in this election. The old reliance on ethnic groups and the prejudices therein has been shaken. The Negro vote refused to be managed this year. There was also confusion among the nationalistic groups because of European events. Even the union memberships, despite the efforts of Committee on Political Education, were shaken and divided. ★ Many Democrats in the South, who have never had any kinship with the urban, boss-controlled Democrats of the North or with the labor groups, left their traditional moorings in large numbers to vote for the President. The percentages of the vote which went to Eisenhower-Nixon in the States carried by Stevenson ranged from 49.4 in Missouri to 30.7 in Mississippi, and the average in all seven States was 41.1. This suggests a rapid approach of a two-party system in all the South. After many years, the South is escaping from its captivity in a Democratic Party which has come to be controlled by northern liberals. The difficulties which will be encouraged by Democratic leaders in Congress will soon be apparent. Johnson and Rayburn, like Queen Elizabeth, will reign but not govern. There is plenty that needs to be said about why the Republican Party, despite its enormously popular candidate, failed to carry Congress. In another article I hope to throw some light upon that. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,"8 mentions of election results, voter turnout, and participation levels",politics,"Multiple mentions of election, republican party, president, democratic, and vote",
